timestamp,process_pid,process_name,process_status,process_threads,process_cpu_percent,process_memory_mb,process_memory_percent,child_process_count,child_cpu_total,child_memory_total_mb,system_cpu_percent,system_cpu_count_logical,system_cpu_count_physical,system_cpu_freq_current,system_cpu_freq_max,system_memory_total_gb,system_memory_available_gb,system_memory_used_gb,system_memory_percent,system_memory_cached_gb,disk_total_gb,disk_used_gb,disk_free_gb,disk_percent,disk_read_mb,disk_write_mb,network_sent_mb,network_recv_mb,network_connections,network_connections_established,load_avg_1min,load_avg_5min,load_avg_15min,workload_tasks_pending,workload_tasks_running,workload_tasks_completed,workload_queue_size,threadpool_size,threadpool_active,threadpool_idle,perf_loop_rate_hz,perf_avg_loop_time_ms,perf_max_loop_time_ms,perf_gc_collections,perf_gc_time_ms,files_open,files_max,files_percent,db_connections_active,db_connections_idle,db_pool_size,api_mt5_connected,api_mt5_latency_ms,api_rate_limit_remaining,errors_total,errors_last_hour,warnings_total,warnings_last_hour,exceptions_total,exceptions_last_hour,system_uptime_seconds,process_uptime_seconds,cpu_temp_celsius,gpu_temp_celsius
2025-12-30T23:57:08.797078+00:00,29896,python.exe,running,21,25.4,96.71484375,0.6210274958738631,1,0.0,22.46484375,16.7,12,6,3301.0,3301.0,15.208358764648438,3.250354766845703,11.958003997802734,78.6,0.0,952.1718711853027,193.488525390625,758.6833457946777,20.3,647.03369140625,198.5849609375,4.358929634094238,4.381352424621582,137,38,0.02,0.02,0.01,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,5,0,0.0,0,0,0,False,0.0,0,0,0,0,0,0,0,158133.72594594955,241.62080144882202,0.0,0.0
2025-12-30T23:57:14.096879+00:00,29896,python.exe,running,21,6.2,95.16796875,0.6110946678773346,1,0.0,22.46484375,10.7,12,6,3301.0,3301.0,15.208358764648438,3.2076950073242188,12.000663757324219,78.9,0.0,952.1718711853027,193.48853302001953,758.6833381652832,20.3,657.1767578125,198.7607421875,4.372892379760742,4.396254539489746,138,39,0.02,0.02,0.01,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,5,0,0.0,0,0,0,False,0.0,0,0,0,0,0,0,0,158138.9522716999,246.84712719917297,0.0,0.0
2025-12-30T23:57:19.323127+00:00,29896,python.exe,running,21,2.7,95.16796875,0.6110946678773346,1,0.0,22.46484375,17.6,12,6,3301.0,3301.0,15.208358764648438,3.254486083984375,11.953872680664062,78.6,0.0,952.1718711853027,193.48860931396484,758.6832618713379,20.3,659.7587890625,200.0107421875,4.407238960266113,4.444897651672363,138,39,0.02,0.02,0.01,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,5,0,0.0,0,0,0,False,0.0,0,0,0,0,0,0,0,158144.16430068016,252.0591561794281,0.0,0.0
2025-12-30T23:57:24.535343+00:00,29896,python.exe,running,21,32.3,94.51953125,0.6069309066464665,1,0.0,22.46484375,15.3,12,6,3301.0,3301.0,15.208358764648438,3.2254676818847656,11.982891082763672,78.8,0.0,952.1718711853027,193.49038314819336,758.6814880371094,20.3,662.5400390625,204.0146484375,4.4239606857299805,4.4576616287231445,137,39,0.02,0.02,0.01,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,5,0,0.0,0,0,0,False,0.0,0,0,0,0,0,0,0,158149.37973976135,257.2745952606201,0.0,0.0
2025-12-30T23:57:29.753262+00:00,29896,python.exe,running,21,2.1,95.22265625,0.6114458284630704,1,0.0,22.46484375,18.1,12,6,3301.0,3301.0,15.208358764648438,3.24444580078125,11.963912963867188,78.7,0.0,952.1718711853027,193.48639678955078,758.685474395752,20.3,665.41259765625,204.8544921875,4.463282585144043,4.482793807983398,133,41,0.01,0.02,0.01,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,5,0,0.0,0,0,0,False,0.0,0,0,0,0,0,0,0,158154.61275863647,262.5076141357422,0.0,0.0
2025-12-30T23:57:34.983816+00:00,29896,python.exe,running,20,2.4,95.20703125,0.6113454968671459,1,0.0,22.46484375,17.1,12,6,3301.0,3301.0,15.208358764648438,3.2492828369140625,11.959075927734375,78.6,0.0,952.1718711853027,193.48683547973633,758.6850357055664,20.3,666.86962890625,206.3388671875,4.47509765625,4.494267463684082,128,41,0.01,0.02,0.01,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,5,0,0.0,0,0,0,False,0.0,0,0,0,0,0,0,0,158159.90810918808,267.8029646873474,0.0,0.0
2025-12-30T23:57:40.278084+00:00,29896,python.exe,running,21,33.1,94.56640625,0.6072319014342402,1,0.0,22.46484375,2.4,12,6,3301.0,3301.0,15.208358764648438,3.264080047607422,11.944278717041016,78.5,0.0,952.1718711853027,193.4885368347168,758.6833343505859,20.3,666.88134765625,208.7880859375,4.488609313964844,4.504838943481445,128,41,0.01,0.02,0.01,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,5,0,0.0,0,0,0,False,0.0,0,0,0,0,0,0,0,158165.14809393883,273.0429494380951,0.0,0.0
2025-12-30T23:57:45.519326+00:00,29896,python.exe,running,21,2.7,95.23046875,0.6114959942610327,1,0.0,22.46484375,45.8,12,6,3301.0,3301.0,15.208358764648438,3.254222869873047,11.95413589477539,78.6,0.0,952.1718711853027,193.48854446411133,758.6833267211914,20.3,666.94384765625,208.9873046875,4.524646759033203,4.530093193054199,132,40,0.01,0.02,0.01,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,5,0,0.0,0,0,0,False,0.0,0,0,0,0,0,0,0,158170.3822517395,278.27710723876953,0.0,0.0
2025-12-30T23:57:50.752513+00:00,29896,python.exe,running,21,2.1,95.23046875,0.6114959942610327,1,0.0,22.46484375,13.9,12,6,3301.0,3301.0,15.208358764648438,3.262592315673828,11.94576644897461,78.5,0.0,952.1718711853027,193.48865127563477,758.683219909668,20.3,667.45947265625,211.5888671875,4.543103218078613,4.575478553771973,131,41,0.01,0.02,0.01,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,5,0,0.0,0,0,0,False,0.0,0,0,0,0,0,0,0,158175.61905670166,283.51391220092773,0.0,0.0
2025-12-30T23:57:55.990358+00:00,29896,python.exe,running,21,35.5,94.55078125,0.6071315698383156,1,0.0,22.46484375,19.4,12,6,3301.0,3301.0,15.208358764648438,3.282665252685547,11.92569351196289,78.4,0.0,952.1718711853027,193.48762893676758,758.6842422485352,20.3,667.56494140625,216.0888671875,4.600722312927246,4.590365409851074,131,40,0.01,0.02,0.01,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,5,0,0.0,0,0,0,False,0.0,0,0,0,0,0,0,0,158180.85326504707,288.74812054634094,0.0,0.0
2025-12-30T23:58:01.224006+00:00,29896,python.exe,running,21,3.0,95.234375,0.6115210771600138,1,0.0,22.46484375,11.0,12,6,3301.0,3301.0,15.208358764648438,3.2570457458496094,11.951313018798828,78.6,0.0,952.1718711853027,193.49396514892578,758.677906036377,20.3,667.84619140625,220.4208984375,4.616945266723633,4.598170280456543,131,40,0.01,0.02,0.01,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,5,0,0.0,0,0,0,False,0.0,0,0,0,0,0,0,0,158186.07685756683,293.9717130661011,0.0,0.0
2025-12-30T23:58:06.447713+00:00,29896,python.exe,running,21,2.4,95.234375,0.6115210771600138,1,0.0,22.46484375,10.4,12,6,3301.0,3301.0,15.208358764648438,3.2539520263671875,11.95440673828125,78.6,0.0,952.1718711853027,193.49561309814453,758.6762580871582,20.3,668.03369140625,220.7646484375,4.630241394042969,4.609703063964844,130,40,0.01,0.02,0.01,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,5,0,0.0,0,0,0,False,0.0,0,0,0,0,0,0,0,158191.29603362083,299.19088912010193,0.0,0.0
2025-12-30T23:58:11.666849+00:00,29896,python.exe,running,21,35.3,94.7421875,0.6083606318883912,1,0.0,22.5703125,4.8,12,6,3301.0,3301.0,15.208358764648438,3.2521934509277344,11.956165313720703,78.6,0.0,952.1718711853027,193.4956817626953,758.6761894226074,20.3,668.09619140625,223.0615234375,4.751808166503906,4.621758460998535,128,40,0.01,0.02,0.01,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,5,0,0.0,0,0,0,False,0.0,0,0,0,0,0,0,0,158196.51687073708,304.4117262363434,0.0,0.0
2025-12-30T23:58:16.887388+00:00,29896,python.exe,running,21,1.5,95.38671875,0.612499310220278,1,0.0,22.5703125,8.3,12,6,3301.0,3301.0,15.208358764648438,3.2561721801757812,11.952186584472656,78.6,0.0,952.1718711853027,193.4956817626953,758.6761894226074,20.3,668.23291015625,223.5302734375,4.781842231750488,4.6396684646606445,128,39,0.01,0.02,0.01,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,5,0,0.0,0,0,0,False,0.0,0,0,0,0,0,0,0,158201.75109767914,309.64595317840576,0.0,0.0
2025-12-30T23:58:22.121876+00:00,29896,python.exe,running,21,2.7,95.38671875,0.612499310220278,1,0.0,22.5703125,3.5,12,6,3301.0,3301.0,15.208358764648438,3.2604103088378906,11.947948455810547,78.6,0.0,952.1718711853027,193.49481964111328,758.6770515441895,20.3,673.51025390625,233.9052734375,4.795450210571289,4.649250030517578,128,37,0.01,0.02,0.01,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,5,0,0.0,0,0,0,False,0.0,0,0,0,0,0,0,0,158206.96705150604,314.86190700531006,0.0,0.0
2025-12-30T23:58:27.337906+00:00,29896,python.exe,running,21,37.4,94.71484375,0.6081850515955233,1,0.0,22.5703125,1.4,12,6,3301.0,3301.0,15.208358764648438,3.2602157592773438,11.948143005371094,78.6,0.0,952.1718711853027,193.49482345581055,758.6770477294922,20.3,699.76953125,235.0888671875,4.809211730957031,4.6572418212890625,119,35,0.01,0.02,0.01,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,5,0,0.0,0,0,0,False,0.0,0,0,0,0,0,0,0,158212.18175673485,320.0766122341156,0.0,0.0
2025-12-30T23:58:32.552841+00:00,29896,python.exe,running,21,2.4,95.5625,0.613628040674429,1,0.0,22.5703125,2.8,12,6,3301.0,3301.0,15.208358764648438,3.2430152893066406,11.965343475341797,78.7,0.0,952.1718711853027,193.49488830566406,758.6769828796387,20.3,700.00390625,235.3505859375,4.8244171142578125,4.676607131958008,120,35,0.01,0.02,0.01,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,5,0,0.0,0,0,0,False,0.0,0,0,0,0,0,0,0,158217.42452955246,325.3193850517273,0.0,0.0
2025-12-30T23:58:37.805030+00:00,29896,python.exe,running,21,7.7,96.34765625,0.6186697033696367,1,0.0,22.5703125,12.6,12,6,3301.0,3301.0,15.208358764648438,3.2693748474121094,11.938983917236328,78.5,0.0,952.1718711853027,193.4969024658203,758.6749687194824,20.3,700.640625,238.0771484375,4.8387451171875,4.685544013977051,112,28,0.0,0.02,0.01,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,5,0,0.0,0,0,0,False,0.0,0,0,0,0,0,0,0,158222.75034594536,330.64520144462585,0.0,0.0
2025-12-30T23:58:43.124325+00:00,29896,python.exe,running,21,34.1,94.81640625,0.6088372069690327,1,0.0,22.5703125,16.7,12,6,3301.0,3301.0,15.208358764648438,3.2538833618164062,11.954475402832031,78.6,0.0,952.1718711853027,193.4969711303711,758.6749000549316,20.3,700.640625,238.2998046875,4.854445457458496,4.692080497741699,112,28,0.0,0.02,0.01,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,5,0,0.0,0,0,0,False,0.0,0,0,0,0,0,0,0,158227.99273729324,335.887592792511,0.0,0.0
2025-12-30T23:58:48.363215+00:00,29896,python.exe,running,21,3.3,95.671875,0.6143303618459007,1,0.0,22.5703125,4.1,12,6,3301.0,3301.0,15.208358764648438,3.0612716674804688,12.147087097167969,79.9,0.0,952.1718711853027,193.4969711303711,758.6749000549316,20.3,707.51220703125,238.52294921875,4.9125261306762695,4.756926536560059,122,28,0.0,0.02,0.01,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,5,0,0.0,0,0,0,False,0.0,0,0,0,0,0,0,0,158233.20801138878,341.10286688804626,0.0,0.0
2025-12-30T23:58:53.588639+00:00,29896,python.exe,running,21,21.2,99.52734375,0.6390871831402787,1,0.0,22.5703125,69.4,12,6,3301.0,3301.0,15.208358764648438,3.2156333923339844,11.992725372314453,78.9,0.0,952.1718711853027,193.49862670898438,758.6732444763184,20.3,708.27392578125,240.97216796875,4.930030822753906,4.7685651779174805,122,28,0.0,0.02,0.01,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,5,0,0.0,0,0,0,False,0.0,0,0,0,0,0,0,0,158238.4958255291,346.3906810283661,0.0,0.0
2025-12-30T23:58:58.866931+00:00,29896,python.exe,running,21,21.1,95.67578125,0.6143554447448818,1,0.0,22.5703125,10.8,12,6,3301.0,3301.0,15.208358764648438,3.2749404907226562,11.933418273925781,78.5,0.0,952.1718711853027,193.49868774414062,758.6731834411621,20.3,708.27392578125,241.17919921875,4.94108772277832,4.788457870483398,122,27,0.0,0.02,0.01,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,5,0,0.0,0,0,0,False,0.0,0,0,0,0,0,0,0,158243.71558380127,351.6104393005371,0.0,0.0
2025-12-30T23:59:04.086400+00:00,29896,python.exe,running,21,2.4,95.74609375,0.6148069369265422,1,0.0,22.5703125,4.1,12,6,3301.0,3301.0,15.208358764648438,3.1788368225097656,12.029521942138672,79.1,0.0,952.1718711853027,193.4976692199707,758.674201965332,20.3,708.37939453125,245.56982421875,4.957338333129883,4.798792839050293,122,27,0.0,0.01,0.01,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,5,0,0.0,0,0,0,False,0.0,0,0,0,0,0,0,0,158248.93501615524,356.8298716545105,0.0,0.0
2025-12-30T23:59:09.308638+00:00,29896,python.exe,running,21,34.4,97.88671875,0.6285523655682029,1,0.0,22.5703125,30.7,12,6,3301.0,3301.0,15.208358764648438,3.1831436157226562,12.025215148925781,79.1,0.0,952.1718711853027,193.49938583374023,758.6724853515625,20.3,708.37939453125,247.68310546875,5.0973052978515625,4.810370445251465,121,27,0.0,0.01,0.01,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,5,0,0.0,0,0,0,False,0.0,0,0,0,0,0,0,0,158254.23885560036,362.13371109962463,0.0,0.0
2025-12-30T23:59:14.609585+00:00,29896,python.exe,running,21,10.6,95.82421875,0.6153085949061649,1,0.0,22.5703125,47.2,12,6,3301.0,3301.0,15.208358764648438,3.1658096313476562,12.042549133300781,79.2,0.0,952.1718711853027,193.4993896484375,758.6724815368652,20.3,708.85595703125,247.99951171875,5.424517631530762,4.829315185546875,121,26,0.0,0.01,0.01,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,5,0,0.0,0,0,0,False,0.0,0,0,0,0,0,0,0,158259.4672191143,367.36207461357117,0.0,0.0
2025-12-30T23:59:19.839403+00:00,29896,python.exe,running,21,2.7,95.83203125,0.6153587607041272,1,0.0,22.5703125,17.1,12,6,3301.0,3301.0,15.208358764648438,3.1541099548339844,12.054248809814453,79.3,0.0,952.1718711853027,193.49945449829102,758.6724166870117,20.3,712.77685546875,248.33544921875,5.434481620788574,4.838740348815918,112,25,0.0,0.01,0.01,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,5,0,0.0,0,0,0,False,0.0,0,0,0,0,0,0,0,158264.7034471035,372.59830260276794,0.0,0.0
2025-12-30T23:59:25.078084+00:00,29896,python.exe,running,21,40.9,94.9765625,0.6098656058272591,1,0.0,22.5703125,0.0,12,6,3301.0,3301.0,15.208358764648438,3.1016006469726562,12.106758117675781,79.6,0.0,952.1718711853027,193.50110626220703,758.6707649230957,20.3,712.90185546875,251.56201171875,5.449702262878418,4.848542213439941,112,25,0.0,0.01,0.01,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,5,0,0.0,0,0,0,False,0.0,0,0,0,0,0,0,0,158269.91165065765,377.8065061569214,0.0,0.0
2025-12-30T23:59:30.293155+00:00,29896,python.exe,running,21,2.4,95.72265625,0.6146564395326555,1,0.0,22.5703125,7.6,12,6,3301.0,3301.0,15.208358764648438,3.1206512451171875,12.08770751953125,79.5,0.0,952.1718711853027,193.50117111206055,758.6707000732422,20.3,713.52685546875,252.15576171875,5.458804130554199,4.860730171203613,112,25,0.0,0.01,0.01,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,5,0,0.0,0,0,0,False,0.0,0,0,0,0,0,0,0,158275.13161230087,383.0264678001404,0.0,0.0
2025-12-30T23:59:35.506563+00:00,29896,python.exe,running,21,1.8,95.72265625,0.6146564395326555,1,0.0,22.5703125,9.9,12,6,3301.0,3301.0,15.208358764648438,3.2576141357421875,11.95074462890625,78.6,0.0,952.1718711853027,193.5011749267578,758.6706962585449,20.3,713.52685546875,252.65966796875,5.460592269897461,4.869492530822754,112,23,0.0,0.01,0.01,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,5,0,0.0,0,0,0,False,0.0,0,0,0,0,0,0,0,158280.33760523796,388.2324607372284,0.0,0.0
2025-12-30T23:59:40.713852+00:00,29896,python.exe,running,21,40.5,95.0546875,0.6103672638068818,1,0.0,22.5703125,0.0,12,6,3301.0,3301.0,15.208358764648438,3.2922744750976562,11.916084289550781,78.4,0.0,952.1718711853027,193.49102783203125,758.6808433532715,20.3,713.55810546875,258.15576171875,5.463811874389648,4.882535934448242,110,22,0.0,0.01,0.01,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,5,0,0.0,0,0,0,False,0.0,0,0,0,0,0,0,0,158285.54583621025,393.44069170951843,0.0,0.0
2025-12-30T23:59:45.927424+00:00,29896,python.exe,running,21,2.1,95.80859375,0.6152082633102404,1,0.0,22.5703125,11.1,12,6,3301.0,3301.0,15.208358764648438,3.2908935546875,11.917465209960938,78.4,0.0,952.1718711853027,193.49102783203125,758.6808433532715,20.3,713.61669921875,258.30029296875,5.469472885131836,4.897622108459473,109,22,0.0,0.01,0.01,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,5,0,0.0,0,0,0,False,0.0,0,0,0,0,0,0,0,158290.76471567154,398.6595711708069,0.0,0.0
2025-12-30T23:59:51.138880+00:00,29896,python.exe,running,20,2.4,95.7890625,0.6150828488153346,1,0.0,22.5390625,1.3,12,6,3301.0,3301.0,15.208358764648438,3.254009246826172,11.954349517822266,78.6,0.0,952.1718711853027,193.4957389831543,758.6761322021484,20.3,713.63623046875,258.46044921875,5.480114936828613,4.919201850891113,108,21,0.0,0.01,0.01,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,5,0,0.0,0,0,0,False,0.0,0,0,0,0,0,0,0,158295.97158694267,403.8664424419403,0.0,0.0
2025-12-30T23:59:56.345429+00:00,29896,python.exe,running,20,41.7,94.9765625,0.6098656058272591,1,0.0,22.5390625,5.1,12,6,3301.0,3301.0,15.208358764648438,3.2350692749023438,11.973289489746094,78.7,0.0,952.1718711853027,193.4957389831543,758.6761322021484,20.3,714.05029296875,260.94091796875,5.490710258483887,4.9421539306640625,108,20,0.0,0.01,0.01,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,5,0,0.0,0,0,0,False,0.0,0,0,0,0,0,0,0,158301.1792871952,409.07414269447327,0.0,0.0
2025-12-31T00:00:01.552485+00:00,29896,python.exe,running,20,2.1,95.74609375,0.6148069369265422,1,0.0,22.5390625,0.0,12,6,3301.0,3301.0,15.208358764648438,3.2592697143554688,11.949089050292969,78.6,0.0,952.1718711853027,193.49739456176758,758.6744766235352,20.3,714.05029296875,263.37060546875,5.50349235534668,4.961820602416992,110,20,0.0,0.01,0.01,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,6,0,0.0,0,0,0,False,0.0,0,0,0,0,0,0,0,158306.38075065613,414.2756061553955,0.0,0.0
2025-12-31T00:00:06.763685+00:00,29896,python.exe,running,20,1.8,95.74609375,0.6148069369265422,1,0.0,22.5390625,10.7,12,6,3301.0,3301.0,15.208358764648438,3.258068084716797,11.95029067993164,78.6,0.0,952.1718711853027,193.49631118774414,758.6755599975586,20.3,715.60009765625,268.59716796875,5.509939193725586,4.975420951843262,110,20,0.0,0.01,0.01,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,5,0,0.0,0,0,0,False,0.0,0,0,0,0,0,0,0,158311.60411286354,419.4989683628082,0.0,0.0
2025-12-31T00:00:11.976012+00:00,29896,python.exe,running,21,43.4,95.14453125,0.6109441704834478,1,0.0,22.5390625,15.1,12,6,3301.0,3301.0,15.208358764648438,3.1954116821289062,12.012947082519531,79.0,0.0,952.1718711853027,193.49669647216797,758.6751747131348,20.3,745.76708984375,269.53466796875,5.556988716125488,5.074607849121094,112,21,0.0,0.01,0.01,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,5,0,0.0,0,0,0,False,0.0,0,0,0,0,0,0,0,158316.83937644958,424.73423194885254,0.0,0.0
2025-12-31T00:00:17.209401+00:00,29896,python.exe,running,21,2.1,95.79296875,0.6151079317143159,1,0.0,22.5390625,1.4,12,6,3301.0,3301.0,15.208358764648438,3.013896942138672,12.194461822509766,80.2,0.0,952.1718711853027,193.49612426757812,758.6757469177246,20.3,805.32421875,272.07666015625,5.613776206970215,5.243124961853027,117,26,0.0,0.01,0.01,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,5,0,0.0,0,0,0,False,0.0,0,0,0,0,0,0,0,158322.05276799202,429.94762349128723,0.0,0.0
2025-12-31T00:00:22.423207+00:00,29896,python.exe,running,21,1.8,95.79296875,0.6151079317143159,1,0.0,22.5390625,23.3,12,6,3301.0,3301.0,15.208358764648438,2.9776153564453125,12.230743408203125,80.4,0.0,952.1718711853027,193.49785995483398,758.6740112304688,20.3,807.0,276.01416015625,5.631372451782227,5.288599014282227,114,25,0.0,0.01,0.01,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,5,0,0.0,0,0,0,False,0.0,0,0,0,0,0,0,0,158327.26751232147,435.16236782073975,0.0,0.0
2025-12-31T00:00:27.650301+00:00,29896,python.exe,running,21,48.9,95.203125,0.6113204139681648,1,0.0,22.5390625,2.5,12,6,3301.0,3301.0,15.208358764648438,2.8794708251953125,12.328887939453125,81.1,0.0,952.1718711853027,193.4985008239746,758.6733703613281,20.3,807.2578125,278.54931640625,5.739126205444336,5.362937927246094,113,23,0.0,0.01,0.01,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,5,0,0.0,0,0,0,False,0.0,0,0,0,0,0,0,0,158332.47608971596,440.3709452152252,0.0,0.0
2025-12-31T00:00:32.860975+00:00,29896,python.exe,running,21,1.8,96.02734375,0.6166129056531837,1,0.0,22.5390625,2.4,12,6,3301.0,3301.0,15.208358764648438,2.8942947387695312,12.314064025878906,81.0,0.0,952.1718711853027,193.49863052368164,758.6732406616211,20.3,807.6953125,278.96337890625,5.784717559814453,5.379103660583496,110,22,0.0,0.01,0.01,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,5,0,0.0,0,0,0,False,0.0,0,0,0,0,0,0,0,158337.70966386795,445.604519367218,0.0,0.0
2025-12-31T00:00:38.079779+00:00,29896,python.exe,running,21,11.1,98.71484375,0.6338699401522031,1,0.0,22.5390625,7.8,12,6,3301.0,3301.0,15.208358764648438,2.5098037719726562,12.698554992675781,83.5,0.0,952.1718711853027,193.50070571899414,758.6711654663086,20.3,815.36181640625,285.31103515625,5.9311017990112305,5.9170637130737305,131,28,0.0,0.01,0.01,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,5,0,0.0,0,0,0,False,0.0,0,0,0,0,0,0,0,158342.95578813553,450.85064363479614,0.0,0.0
2025-12-31T00:00:43.332253+00:00,29896,python.exe,running,21,37.8,95.12890625,0.6108438388875232,1,0.0,22.5390625,0.0,12,6,3301.0,3301.0,15.208358764648438,2.620616912841797,12.58774185180664,82.8,0.0,952.1718711853027,193.50070571899414,758.6711654663086,20.3,815.71337890625,296.20947265625,5.964612007141113,5.94190788269043,129,28,0.0,0.01,0.01,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,5,0,0.0,0,0,0,False,0.0,0,0,0,0,0,0,0,158348.15767741203,456.05253291130066,0.0,0.0
2025-12-31T00:00:48.541488+00:00,29896,python.exe,running,21,2.4,96.5,0.6196479364299008,1,0.0,22.5390625,2.4,12,6,3301.0,3301.0,15.208358764648438,2.8422279357910156,12.366130828857422,81.3,0.0,952.1718711853027,193.501708984375,758.6701622009277,20.3,831.63232421875,316.76806640625,6.04041862487793,6.371271133422852,131,28,0.0,0.01,0.01,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,5,0,0.0,0,0,0,False,0.0,0,0,0,0,0,0,0,158353.38295555115,461.27781105041504,0.0,0.0
2025-12-31T00:00:53.757284+00:00,29896,python.exe,running,21,23.7,98.3125,0.6312864015571464,1,0.0,22.5390625,20.5,12,6,3301.0,3301.0,15.208358764648438,2.9234580993652344,12.284900665283203,80.8,0.0,952.1718711853027,193.50067901611328,758.6711921691895,20.3,831.89794921875,324.14306640625,6.082907676696777,6.411690711975098,133,29,0.0,0.01,0.01,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,5,0,0.0,0,0,0,False,0.0,0,0,0,0,0,0,0,158358.6406788826,466.53553438186646,0.0,0.0
2025-12-31T00:00:59.024382+00:00,29896,python.exe,running,21,27.9,95.80859375,0.6152082633102404,1,0.0,22.5390625,0.0,12,6,3301.0,3301.0,15.208358764648438,2.9342575073242188,12.274101257324219,80.7,0.0,952.1718711853027,193.50067138671875,758.671199798584,20.3,856.9130859375,324.69775390625,6.1266679763793945,6.433770179748535,133,31,0.0,0.01,0.01,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,5,0,0.0,0,0,0,False,0.0,0,0,0,0,0,0,0,158363.87006163597,471.76491713523865,0.0,0.0
2025-12-31T00:01:04.245360+00:00,29896,python.exe,running,21,1.8,95.99609375,0.6164122424613347,1,0.0,22.5390625,2.6,12,6,3301.0,3301.0,15.208358764648438,3.039684295654297,12.16867446899414,80.0,0.0,952.1718711853027,193.50225830078125,758.6696128845215,20.3,857.6318359375,327.38916015625,6.156275749206543,6.450029373168945,127,30,0.0,0.01,0.01,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,5,0,0.0,0,0,0,False,0.0,0,0,0,0,0,0,0,158369.07602620125,476.97088170051575,0.0,0.0
2025-12-31T00:01:09.465093+00:00,29896,python.exe,running,21,36.5,98.796875,0.6343966810308068,1,0.0,22.5390625,17.1,12,6,3301.0,3301.0,15.208358764648438,3.0500640869140625,12.158294677734375,79.9,0.0,952.1718711853027,193.50397109985352,758.6679000854492,20.3,857.6474609375,329.59228515625,6.189906120300293,6.465070724487305,123,30,0.0,0.01,0.01,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,5,0,0.0,0,0,0,False,0.0,0,0,0,0,0,0,0,158374.3089902401,482.2038457393646,0.0,0.0
2025-12-31T00:01:14.692268+00:00,29896,python.exe,running,21,14.6,95.9765625,0.616286827966429,1,0.0,22.5390625,9.9,12,6,3301.0,3301.0,15.208358764648438,3.0313262939453125,12.177032470703125,80.1,0.0,952.1718711853027,193.5041847229004,758.6676864624023,20.3,858.2333984375,330.42822265625,6.230043411254883,6.486577987670898,121,31,0.0,0.01,0.01,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,5,0,0.0,0,0,0,False,0.0,0,0,0,0,0,0,0,158379.521879673,487.41673517227173,0.0,0.0
